day month year hour minute temperature   humidity     dewpoint   barometer    windspeed   gustspeed direction  rainlastmin    dailyrain  monthlyrain   yearlyrain  heatindex
 1  7 2019  0 17 12.4  91 11.0 1017.7 8.3 7.8 259 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 18 12.4  91 11.0 1017.7 5.6 9.6 246 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 19 12.4  91 11.0 1017.7 6.8 19.1 281 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 20 12.4  91 11.0 1017.8 10.5 16.5 280 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 21 12.4  90 10.8 1017.7 9.3 12.2 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 22 12.3  89 10.6 1017.7 7.6 12.2 255 0.0 0.0 0.0 507.8 12.3
 1  7 2019  0 23 12.4  89 10.6 1017.7 9.1 14.8 287 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 24 12.4  89 10.6 1017.7 8.6 13.9 273 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 25 12.4  89 10.6 1017.7 8.6 12.2 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 26 12.4  89 10.6 1017.7 7.3 11.3 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 27 12.4  88 10.5 1017.7 7.2 9.6 267 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 28 12.4  88 10.5 1017.8 6.1 8.7 267 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 29 12.4  89 10.7 1017.8 6.2 9.6 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 30 12.4  89 10.7 1017.8 6.6 11.3 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 31 12.4  89 10.7 1017.8 6.6 7.0 273 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 32 12.4  89 10.7 1017.8 5.7 10.4 262 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 33 12.4  89 10.7 1017.8 5.0 12.2 262 0.0 0.0 0.0 507.8 12.4
 1  7 2019  0 34 12.5  89 10.7 1017.8 6.2 12.2 261 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 35 12.5  89 10.7 1017.8 5.8 8.7 261 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 36 12.5  89 10.7 1017.8 4.7 5.2 261 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 37 12.5  89 10.7 1017.8 3.4 5.2 261 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 38 12.5  89 10.7 1017.8 3.9 7.8 250 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 39 12.5  90 10.9 1017.8 5.9 8.7 250 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 40 12.5  90 10.9 1017.9 5.0 7.0 250 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 41 12.5  90 10.9 1017.9 4.2 11.3 250 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 42 12.5  90 10.9 1017.9 6.8 9.6 250 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 43 12.5  90 10.9 1017.9 4.0 4.3 250 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 44 12.5  90 10.9 1017.9 2.5 6.1 252 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 45 12.6  90 11.0 1017.9 4.9 7.8 252 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 46 12.6  90 11.0 1017.9 5.5 8.7 252 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 47 12.6  89 10.8 1017.9 6.1 7.8 252 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 48 12.6  89 10.8 1017.9 4.7 7.8 253 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 49 12.6  89 10.8 1017.9 4.9 7.0 253 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 50 12.6  89 10.8 1017.9 5.5 9.6 253 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 51 12.6  89 10.8 1017.9 5.9 8.7 253 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 52 12.6  89 10.8 1017.9 6.5 8.7 271 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 53 12.6  89 10.8 1017.9 7.1 13.0 243 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 54 12.6  89 10.8 1017.9 7.2 13.0 261 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 55 12.6  89 10.8 1018.0 8.3 12.2 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 56 12.6  89 10.8 1017.9 8.1 11.3 262 0.0 0.0 0.0 507.8 12.6
 1  7 2019  0 57 12.5  89 10.8 1017.9 9.4 12.2 277 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 58 12.5  89 10.7 1017.9 7.6 13.9 265 0.0 0.0 0.0 507.8 12.5
 1  7 2019  0 59 12.5  89 10.7 1018.0 7.7 12.2 264 0.0 0.0 0.0 507.8 12.5
 1  7 2019  1  0 12.5  89 10.7 1018.0 7.4 12.2 269 0.0 0.0 0.0 507.8 12.5
 1  7 2019  1  1 12.4  89 10.7 1018.0 7.8 13.0 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  2 12.4  89 10.7 1018.0 7.5 13.0 270 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  3 12.4  89 10.7 1018.0 5.7 9.6 259 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  4 12.4  90 10.8 1018.0 7.0 10.4 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  5 12.4  90 10.8 1018.0 7.9 10.4 269 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  6 12.4  90 10.8 1018.0 6.3 9.6 268 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  7 12.4  90 10.8 1018.0 5.8 8.7 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  8 12.4  90 10.8 1018.0 5.3 9.6 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1  9 12.3  90 10.7 1018.0 4.8 7.8 270 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 10 12.3  90 10.7 1018.0 5.6 9.6 266 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 11 12.3  90 10.7 1018.0 6.9 10.4 269 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 12 12.3  90 10.7 1018.1 5.9 9.6 269 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 13 12.3  90 10.7 1018.1 5.3 8.7 273 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 14 12.3  90 10.7 1018.1 5.3 7.8 273 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 15 12.3  90 10.7 1018.1 4.5 7.8 272 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 16 12.3  90 10.7 1018.0 4.6 7.0 272 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 17 12.3  90 10.7 1018.1 4.2 6.1 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 18 12.3  90 10.7 1018.1 3.9 7.0 272 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 19 12.3  90 10.7 1018.1 4.7 7.8 272 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 20 12.3  90 10.7 1018.1 5.1 7.8 272 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 21 12.3  90 10.7 1018.1 4.8 7.0 272 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 22 12.3  90 10.7 1018.1 3.3 6.1 277 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 23 12.3  90 10.7 1018.1 4.1 9.6 279 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 24 12.3  90 10.7 1018.2 5.7 9.6 273 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 25 12.3  89 10.5 1018.2 5.3 8.7 273 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 26 12.3  89 10.5 1018.2 5.0 6.1 273 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 27 12.3  89 10.6 1018.2 4.3 6.1 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 28 12.3  89 10.5 1018.2 3.7 7.0 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 29 12.3  89 10.5 1018.2 3.3 4.3 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 30 12.3  89 10.6 1018.3 3.1 4.3 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 31 12.3  89 10.5 1018.3 3.6 6.1 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 32 12.3  89 10.5 1018.2 3.3 7.8 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 33 12.3  89 10.5 1018.2 3.9 7.8 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 34 12.3  89 10.5 1018.3 4.5 5.2 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 35 12.3  89 10.5 1018.3 3.7 7.0 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 36 12.3  89 10.5 1018.3 4.1 5.2 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 37 12.3  89 10.5 1018.3 4.1 7.0 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 38 12.3  89 10.5 1018.3 3.0 3.5 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 39 12.3  89 10.5 1018.3 2.3 4.3 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 40 12.3  89 10.5 1018.3 3.3 6.1 262 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 41 12.3  89 10.5 1018.3 4.9 9.6 262 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 42 12.3  88 10.3 1018.3 5.5 6.1 262 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 43 12.3  88 10.3 1018.3 4.4 5.2 262 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 44 12.3  88 10.3 1018.3 3.8 6.1 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 45 12.3  88 10.3 1018.3 3.9 6.1 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 46 12.3  88 10.3 1018.3 4.5 6.1 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 47 12.3  88 10.3 1018.3 3.1 4.3 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 48 12.3  88 10.3 1018.3 3.0 4.3 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 49 12.3  88 10.3 1018.3 3.0 5.2 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 50 12.3  88 10.3 1018.3 3.0 4.3 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 51 12.3  88 10.4 1018.3 3.0 4.3 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 52 12.3  88 10.4 1018.3 2.7 6.1 263 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 53 12.3  88 10.4 1018.2 3.6 5.2 261 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 54 12.3  88 10.4 1018.2 3.5 7.0 261 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 55 12.3  88 10.4 1018.3 4.1 5.2 261 0.0 0.0 0.0 507.8 12.3
 1  7 2019  1 56 12.4  88 10.4 1018.2 3.7 5.2 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1 57 12.4  88 10.5 1018.2 4.3 7.0 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1 58 12.4  88 10.5 1018.3 4.2 7.0 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  1 59 12.4  88 10.5 1018.3 4.4 6.1 261 0.0 0.0 0.0 507.8 12.4
 1  7 2019  2  0 12.4  88 10.5 1018.3 3.4 5.2 266 0.0 0.0 0.0 507.8 12.4
 1  7 2019  2  1 12.4  89 10.7 1018.3 3.6 8.7 265 0.0 0.0 0.0 507.8 12.4
 1  7 2019  2  2 12.4  89 10.7 1018.3 5.4 8.7 266 0.0 0.0 0.0 507.8 12.4
 1  7 2019  2  3 12.5  89 10.7 1018.3 4.6 7.0 265 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2  4 12.5  89 10.7 1018.3 4.1 4.3 265 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2  5 12.5  89 10.7 1018.3 3.9 6.1 265 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2  6 12.5  89 10.7 1018.3 4.3 6.1 262 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2  7 12.5  89 10.7 1018.4 5.2 10.4 262 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2  8 12.5  88 10.6 1018.4 6.7 7.0 262 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2  9 12.6  88 10.6 1018.4 4.5 7.8 263 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 10 12.6  88 10.6 1018.4 5.4 8.7 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 11 12.6  88 10.6 1018.4 5.9 8.7 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 12 12.6  88 10.7 1018.4 4.5 6.1 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 13 12.6  88 10.7 1018.4 5.0 7.8 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 14 12.6  87 10.5 1018.5 5.3 7.0 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 15 12.6  87 10.5 1018.4 3.9 7.0 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 16 12.6  87 10.5 1018.5 4.6 7.0 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 17 12.6  87 10.5 1018.5 4.2 7.8 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 18 12.6  87 10.5 1018.4 5.2 7.8 264 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 19 12.6  87 10.5 1018.5 4.9 7.8 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 20 12.6  87 10.5 1018.4 6.0 9.6 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 21 12.6  87 10.5 1018.4 4.9 4.3 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 22 12.6  87 10.5 1018.4 3.3 4.3 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 23 12.6  87 10.5 1018.4 3.1 6.1 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 24 12.6  87 10.5 1018.5 3.7 6.1 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 25 12.6  87 10.5 1018.5 4.7 6.1 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 26 12.6  87 10.5 1018.5 4.2 6.1 263 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 27 12.6  87 10.5 1018.5 4.4 7.0 263 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 28 12.6  87 10.5 1018.5 6.0 8.7 263 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 29 12.6  88 10.7 1018.5 4.9 8.7 263 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 30 12.7  88 10.7 1018.5 5.1 8.7 261 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 31 12.7  88 10.7 1018.5 4.2 6.1 261 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 32 12.7  89 10.9 1018.5 4.4 6.1 261 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 33 12.7  89 10.9 1018.5 3.9 5.2 259 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 34 12.7  89 10.9 1018.5 4.3 7.0 259 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 35 12.7  89 10.9 1018.5 5.6 7.8 260 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 36 12.7  89 10.9 1018.5 6.1 7.8 259 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 37 12.7  89 10.9 1018.5 6.1 8.7 261 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 38 12.6  89 10.9 1018.5 7.5 10.4 262 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 39 12.6  89 10.9 1018.5 7.7 11.3 261 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 40 12.6  89 10.8 1018.5 4.9 8.7 260 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 41 12.6  89 10.9 1018.5 6.3 11.3 259 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 42 12.6  89 10.9 1018.5 6.0 9.6 265 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 43 12.7  89 10.9 1018.5 5.6 10.4 264 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 44 12.7  89 10.9 1018.5 7.0 9.6 264 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 45 12.7  89 10.9 1018.5 5.8 8.7 260 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 46 12.7  89 10.9 1018.5 6.6 13.0 260 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 47 12.7  89 10.9 1018.5 6.9 7.8 260 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 48 12.7  89 10.9 1018.5 4.3 6.1 261 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 49 12.7  89 10.9 1018.6 3.8 8.7 259 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 50 12.7  89 10.9 1018.6 5.8 11.3 259 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 51 12.7  89 10.9 1018.7 7.1 9.6 260 0.0 0.0 0.0 507.8 12.7
 1  7 2019  2 52 12.6  89 10.8 1018.7 5.5 11.3 260 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 53 12.6  89 10.8 1018.7 6.2 8.7 271 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 54 12.6  89 10.8 1018.8 6.2 8.7 261 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 55 12.6  89 10.8 1018.7 6.8 9.6 261 0.0 0.0 0.0 507.8 12.6
 1  7 2019  2 56 12.5  89 10.7 1018.7 5.4 7.8 261 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2 57 12.5  89 10.7 1018.7 4.5 6.1 261 0.0 0.0 0.0 507.8 12.5
 1  7 2019  2 58 12.4  89 10.7 1018.7 4.2 6.1 288 0.0 0.0 0.0 507.8 12.4
 1  7 2019  2 59 12.4  89 10.6 1018.7 3.8 9.6 267 0.0 0.0 0.0 507.8 12.4
 1  7 2019  3  0 12.4  89 10.6 1018.7 6.0 10.4 270 0.0 0.0 0.0 507.8 12.4
 1  7 2019  3  1 12.4  90 10.8 1018.7 5.4 7.0 270 0.0 0.0 0.0 507.8 12.4
 1  7 2019  3  2 12.3  90 10.7 1018.7 3.7 4.3 270 0.0 0.0 0.0 507.8 12.3
 1  7 2019  3  3 12.3  90 10.7 1018.7 3.8 6.1 270 0.0 0.0 0.0 507.8 12.3
 1  7 2019  3  4 12.3  90 10.7 1018.7 3.8 7.0 271 0.0 0.0 0.0 507.8 12.3
 1  7 2019  3  5 12.2  90 10.7 1018.8 3.8 6.1 271 0.0 0.0 0.0 507.8 12.2
 1  7 2019  3  6 12.2  90 10.6 1018.7 4.0 9.6 271 0.0 0.0 0.0 507.8 12.2
 1  7 2019  3  7 12.2  90 10.6 1018.8 5.1 9.6 271 0.0 0.0 0.0 507.8 12.2
 1  7 2019  3  8 12.2  90 10.6 1018.8 4.0 7.0 272 0.0 0.0 0.0 507.8 12.2
 1  7 2019  3  9 12.2  91 10.7 1018.7 5.1 8.7 272 0.0 0.0 0.0 507.8 12.2
 1  7 2019  3 10 12.2  91 10.7 1018.8 4.0 6.1 272 0.0 0.0 0.0 507.8 12.2
 1  7 2019  3 11 12.1  91 10.7 1018.8 3.6 5.2 271 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 12 12.1  91 10.7 1018.8 3.8 7.0 271 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 13 12.1  91 10.7 1018.8 5.3 8.7 272 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 14 12.1  91 10.6 1018.8 4.8 6.1 272 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 15 12.1  91 10.6 1018.8 4.5 11.3 272 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 16 12.1  91 10.6 1018.8 5.7 11.3 272 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 17 12.0  91 10.6 1018.8 4.0 6.1 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 18 12.0  91 10.6 1018.8 3.2 4.3 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 19 12.0  91 10.6 1018.8 3.0 4.3 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 20 12.0  91 10.6 1018.8 2.8 4.3 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 21 12.0  91 10.6 1018.8 2.8 3.5 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 22 12.0  92 10.7 1018.8 2.5 3.5 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 23 12.0  92 10.7 1018.8 2.4 5.2 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 24 12.0  92 10.7 1018.8 2.6 5.2 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 25 12.0  92 10.7 1018.8 2.4 2.6 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 26 12.0  92 10.7 1018.8 2.0 3.5 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 27 12.0  92 10.7 1018.8 2.8 4.3 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 28 12.0  92 10.7 1018.8 2.9 3.5 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 29 12.0  92 10.7 1018.8 2.6 4.3 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 30 12.0  92 10.7 1018.8 2.8 5.2 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 31 12.0  92 10.7 1018.8 3.2 4.3 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 32 12.0  92 10.7 1018.8 3.2 5.2 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 33 12.0  92 10.8 1018.8 3.9 5.2 272 0.0 0.0 0.0 507.8 12.0
 1  7 2019  3 34 12.1  92 10.8 1018.9 3.5 5.2 271 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 35 12.1  92 10.8 1018.9 5.1 9.6 273 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 36 12.1  92 10.8 1018.9 6.3 9.6 277 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 37 12.1  92 10.8 1019.0 4.5 6.1 227 0.0 0.0 0.0 507.8 12.1
 1  7 2019  3 38 12.1  92 10.8 1019.0 4.7 9.6 275 0.0 0.2 0.2 508.0 12.1
 1  7 2019  3 39 12.1  92 10.8 1019.0 8.5 15.7 279 0.2 0.2 0.2 508.0 12.1
 1  7 2019  3 40 12.1  92 10.8 1019.0 9.4 11.3 258 0.0 0.2 0.2 508.0 12.1
 1  7 2019  3 41 12.0  93 10.9 1019.0 6.6 12.2 288 0.0 0.2 0.2 508.0 12.0
 1  7 2019  3 42 12.0  93 10.9 1018.9 7.2 9.6 281 0.0 0.2 0.2 508.0 12.0
 1  7 2019  3 43 12.0  93 10.9 1018.9 7.6 13.9 281 0.0 0.2 0.2 508.0 12.0
 1  7 2019  3 44 11.9  92 10.7 1018.9 6.8 12.2 281 0.0 0.2 0.2 508.0 11.9
 1  7 2019  3 45 11.9  92 10.7 1018.9 4.2 7.0 275 0.0 0.2 0.2 508.0 11.9
 1  7 2019  3 46 11.9  92 10.6 1018.9 5.0 8.7 261 0.0 0.2 0.2 508.0 11.9
 1  7 2019  3 47 11.9  92 10.6 1018.9 4.7 6.1 279 0.0 0.2 0.2 508.0 11.9
 1  7 2019  3 48 11.9  93 10.8 1018.9 5.8 11.3 273 0.0 0.2 0.2 508.0 11.9
 1  7 2019  3 49 11.8  92 10.6 1018.8 7.4 9.6 283 0.0 0.2 0.2 508.0 11.8
 1  7 2019  3 50 11.8  92 10.5 1018.9 6.4 10.4 289 0.0 0.2 0.2 508.0 11.8
 1  7 2019  3 51 11.8  92 10.5 1018.9 5.7 9.6 271 0.0 0.2 0.2 508.0 11.8
 1  7 2019  3 52 11.8  93 10.7 1018.9 6.1 9.6 267 0.0 0.2 0.2 508.0 11.8
 1  7 2019  3 53 11.7  93 10.6 1018.9 6.1 9.6 272 0.0 0.2 0.2 508.0 11.7
 1  7 2019  3 54 11.7  93 10.6 1019.0 6.6 8.7 263 0.0 0.2 0.2 508.0 11.7
 1  7 2019  3 55 11.7  93 10.6 1019.0 6.6 13.9 268 0.0 0.2 0.2 508.0 11.7
 1  7 2019  3 56 11.7  93 10.6 1019.0 7.3 7.8 268 0.0 0.2 0.2 508.0 11.7
 1  7 2019  3 57 11.7  93 10.6 1019.0 5.4 7.8 268 0.0 0.2 0.2 508.0 11.7
 1  7 2019  3 58 11.7  93 10.6 1019.1 4.6 7.0 273 0.0 0.2 0.2 508.0 11.7
 1  7 2019  3 59 11.7  93 10.6 1019.1 4.0 10.4 256 0.0 0.2 0.2 508.0 11.7
 1  7 2019  4  0 11.6  92 10.4 1019.1 6.6 8.7 256 0.0 0.2 0.2 508.0 11.6
 1  7 2019  4  1 11.6  92 10.4 1019.0 5.3 7.0 257 0.0 0.2 0.2 508.0 11.6
 1  7 2019  4  2 11.6  92 10.4 1019.0 4.4 6.1 257 0.0 0.2 0.2 508.0 11.6
