time,ISEQ All Share,volume
06/04/1992 02:00,1367.44,0
07/04/1992 02:00,1375.8,0
08/04/1992 02:00,1373.02,0
09/04/1992 02:00,1372.98,0
10/04/1992 02:00,1410.81,0
13/04/1992 02:00,1406.16,0
14/04/1992 02:00,1407.46,0
15/04/1992 02:00,1415.32,0
16/04/1992 02:00,1418.82,0
21/04/1992 02:00,1413.98,0
22/04/1992 02:00,1422.76,0
23/04/1992 02:00,1423.3,0
24/04/1992 02:00,1422.4,0
27/04/1992 02:00,1432.26,0
28/04/1992 02:00,1438.31,0
29/04/1992 02:00,1436.16,0
30/04/1992 02:00,1437.34,0
01/05/1992 02:00,1440.78,0
04/05/1992 02:00,1440.89,0
05/05/1992 02:00,1446.59,0
06/05/1992 02:00,1422.92,0
07/05/1992 02:00,1427.64,0
08/05/1992 02:00,1432.84,0
11/05/1992 02:00,1436.08,0
12/05/1992 02:00,1430.67,0
13/05/1992 02:00,1420.6,0
14/05/1992 02:00,1408.56,0
15/05/1992 02:00,1399.57,0
18/05/1992 02:00,1407,0
19/05/1992 02:00,1408.52,0
20/05/1992 02:00,1412.73,0
21/05/1992 02:00,1407.69,0
22/05/1992 02:00,1403.97,0
25/05/1992 02:00,1398.4,0
26/05/1992 02:00,1386.87,0
27/05/1992 02:00,1381.8,0
28/05/1992 02:00,1381.36,0
29/05/1992 02:00,1378.99,0
02/06/1992 02:00,1376.09,0
03/06/1992 02:00,1375.11,0
04/06/1992 02:00,1372.91,0
05/06/1992 02:00,1373.86,0
08/06/1992 02:00,1371.55,0
09/06/1992 02:00,1368.79,0
10/06/1992 02:00,1360.39,0
11/06/1992 02:00,1353.42,0
12/06/1992 02:00,1356.52,0
15/06/1992 02:00,1357.26,0
16/06/1992 02:00,1363.78,0
17/06/1992 02:00,1370.06,0
18/06/1992 02:00,1355.4,0
19/06/1992 02:00,1362.31,0
22/06/1992 02:00,1352.28,0
23/06/1992 02:00,1342.32,0
24/06/1992 02:00,1337.01,0
25/06/1992 02:00,1334.95,0
26/06/1992 02:00,1330.92,0
29/06/1992 02:00,1332.16,0
30/06/1992 02:00,1310.84,0
01/07/1992 02:00,1304.64,0
02/07/1992 02:00,1292.85,0
03/07/1992 02:00,1289.15,0
06/07/1992 02:00,1285.55,0
07/07/1992 02:00,1280.82,0
08/07/1992 02:00,1267.52,0
09/07/1992 02:00,1267.03,0
10/07/1992 02:00,1276.63,0
13/07/1992 02:00,1283.43,0
14/07/1992 02:00,1291.47,0
15/07/1992 02:00,1307.92,0
16/07/1992 02:00,1316.13,0
17/07/1992 02:00,1302.03,0
20/07/1992 02:00,1277.97,0
21/07/1992 02:00,1278.44,0
22/07/1992 02:00,1279.63,0
23/07/1992 02:00,1276.36,0
24/07/1992 02:00,1267.18,0
27/07/1992 02:00,1267.21,0
28/07/1992 02:00,1262.58,0
29/07/1992 02:00,1270.94,0
30/07/1992 02:00,1272.47,0
31/07/1992 02:00,1273.16,0
04/08/1992 02:00,1268.96,0
05/08/1992 02:00,1268.03,0
06/08/1992 02:00,1265.17,0
07/08/1992 02:00,1258.25,0
10/08/1992 02:00,1240.74,0
11/08/1992 02:00,1236.34,0
12/08/1992 02:00,1230.24,0
13/08/1992 02:00,1230.57,0
14/08/1992 02:00,1241.02,0
17/08/1992 02:00,1248.92,0
18/08/1992 02:00,1245.46,0
19/08/1992 02:00,1245.65,0
20/08/1992 02:00,1250.61,0
21/08/1992 02:00,1246.77,0
24/08/1992 02:00,1230.9,0
25/08/1992 02:00,1216.01,0
26/08/1992 02:00,1208.18,0
27/08/1992 02:00,1214.02,0
28/08/1992 02:00,1219.65,0
31/08/1992 02:00,1218.25,0
01/09/1992 02:00,1215.14,0
02/09/1992 02:00,1219.18,0
03/09/1992 02:00,1220.17,0
04/09/1992 02:00,1218.32,0
07/09/1992 02:00,1211.82,0
08/09/1992 02:00,1207.72,0
09/09/1992 02:00,1207.27,0
10/09/1992 02:00,1201.08,0
11/09/1992 02:00,1196.07,0
14/09/1992 02:00,1209.78,0
15/09/1992 02:00,1219.03,0
16/09/1992 02:00,1204.09,0
17/09/1992 02:00,1207.66,0
18/09/1992 02:00,1228.9,0
21/09/1992 02:00,1242.75,0
22/09/1992 02:00,1258.56,0
23/09/1992 02:00,1251,0
24/09/1992 02:00,1237.52,0
25/09/1992 02:00,1220.69,0
28/09/1992 01:00,1189.5,0
29/09/1992 01:00,1161.2,0
30/09/1992 01:00,1144.05,0
01/10/1992 01:00,1143.27,0
02/10/1992 01:00,1146.73,0
05/10/1992 01:00,1110.91,0
06/10/1992 01:00,1126.32,0
07/10/1992 01:00,1102.94,0
08/10/1992 01:00,1115.43,0
09/10/1992 01:00,1116.69,0
12/10/1992 01:00,1115.64,0
13/10/1992 01:00,1116.83,0
14/10/1992 01:00,1109.48,0
15/10/1992 01:00,1103.88,0
16/10/1992 01:00,1100.01,0
19/10/1992 01:00,1094.88,0
20/10/1992 01:00,1112.81,0
21/10/1992 01:00,1129.94,0
22/10/1992 01:00,1142.06,0
23/10/1992 01:00,1148.01,0
27/10/1992 01:00,1153.16,0
28/10/1992 01:00,1150.68,0
29/10/1992 01:00,1154.77,0
30/10/1992 01:00,1144.86,0
02/11/1992 01:00,1143.52,0
03/11/1992 01:00,1145.62,0
04/11/1992 01:00,1131.7,0
05/11/1992 01:00,1131.7,0
06/11/1992 01:00,1124.57,0
09/11/1992 01:00,1108.9,0
10/11/1992 01:00,1110.09,0
11/11/1992 01:00,1121.86,0
12/11/1992 01:00,1121.98,0
13/11/1992 01:00,1112.9,0
16/11/1992 01:00,1110.5,0
17/11/1992 01:00,1105.56,0
18/11/1992 01:00,1102.26,0
19/11/1992 01:00,1099.35,0
20/11/1992 01:00,1134.11,0
23/11/1992 01:00,1153.63,0
24/11/1992 01:00,1156.86,0
25/11/1992 01:00,1193.9,0
26/11/1992 01:00,1194.92,0
27/11/1992 01:00,1197.38,0
30/11/1992 01:00,1197.18,0
01/12/1992 01:00,1204.81,0
02/12/1992 01:00,1197.67,0
03/12/1992 01:00,1194.36,0
04/12/1992 01:00,1188.92,0
07/12/1992 01:00,1176.74,0
08/12/1992 01:00,1168.33,0
09/12/1992 01:00,1154.11,0
10/12/1992 01:00,1159.4,0
11/12/1992 01:00,1171,0
14/12/1992 01:00,1170.05,0
15/12/1992 01:00,1190.14,0
16/12/1992 01:00,1214.13,0
17/12/1992 01:00,1213.6,0
18/12/1992 01:00,1221.12,0
21/12/1992 01:00,1215.05,0
22/12/1992 01:00,1222.9,0
23/12/1992 01:00,1222.32,0
24/12/1992 01:00,1225.2,0
30/12/1992 01:00,1225.76,0
31/12/1992 01:00,1227.35,0
04/01/1993 01:00,1261.45,0
05/01/1993 01:00,1275.28,0
06/01/1993 01:00,1295.77,0
07/01/1993 01:00,1288.96,0
08/01/1993 01:00,1293.43,0
11/01/1993 01:00,1291.19,0
12/01/1993 01:00,1278.2,0
13/01/1993 01:00,1259.25,0
14/01/1993 01:00,1255.12,0
15/01/1993 01:00,1258.61,0
18/01/1993 01:00,1259.94,0
19/01/1993 01:00,1236.26,0
20/01/1993 01:00,1228.65,0
21/01/1993 01:00,1234.45,0
22/01/1993 01:00,1239.59,0
25/01/1993 01:00,1231.38,0
26/01/1993 01:00,1233.11,0
27/01/1993 01:00,1264.33,0
28/01/1993 01:00,1255.17,0
29/01/1993 01:00,1271.03,0
01/02/1993 01:00,1347.5,0
02/02/1993 01:00,1344.06,0
03/02/1993 01:00,1324.44,0
04/02/1993 01:00,1342.26,0
05/02/1993 01:00,1349.42,0
08/02/1993 01:00,1334.63,0
09/02/1993 01:00,1318.96,0
10/02/1993 01:00,1305.49,0
11/02/1993 01:00,1310.97,0
12/02/1993 01:00,1295.61,0
15/02/1993 01:00,1302,0
16/02/1993 01:00,1277.68,0
17/02/1993 01:00,1258.4,0
18/02/1993 01:00,1271.42,0
19/02/1993 01:00,1278.4,0
22/02/1993 01:00,1286.08,0
23/02/1993 01:00,1284.98,0
24/02/1993 01:00,1291.32,0
25/02/1993 01:00,1303.48,0
26/02/1993 01:00,1310.15,0
01/03/1993 01:00,1337.42,0
02/03/1993 01:00,1367.46,0
03/03/1993 01:00,1373.73,0
04/03/1993 01:00,1366.45,0
05/03/1993 01:00,1355.6,0
08/03/1993 01:00,1373.47,0
09/03/1993 01:00,1397.43,0
10/03/1993 01:00,1405.66,0
11/03/1993 01:00,1411.6,0
12/03/1993 01:00,1386.73,0
15/03/1993 01:00,1393.16,0
16/03/1993 01:00,1393.62,0
18/03/1993 01:00,1421.9,0
19/03/1993 01:00,1461.48,0
22/03/1993 01:00,1430.64,0
23/03/1993 01:00,1420.84,0
24/03/1993 01:00,1441.21,0
25/03/1993 01:00,1457.28,0
26/03/1993 01:00,1478.03,0
29/03/1993 02:00,1470.56,0
30/03/1993 02:00,1480.73,0
31/03/1993 02:00,1517.96,0
01/04/1993 02:00,1515.69,0
02/04/1993 02:00,1495.9,0
05/04/1993 02:00,1477.51,0
06/04/1993 02:00,1490.06,0
07/04/1993 02:00,1505.76,0
08/04/1993 02:00,1522.44,0
13/04/1993 02:00,1551.36,0
14/04/1993 02:00,1572.51,0
15/04/1993 02:00,1573.81,0
16/04/1993 02:00,1591.74,0
19/04/1993 02:00,1568.82,0
20/04/1993 02:00,1556.82,0
21/04/1993 02:00,1556.74,0
22/04/1993 02:00,1554.27,0
23/04/1993 02:00,1537,0
26/04/1993 02:00,1531.94,0
27/04/1993 02:00,1537.53,0
28/04/1993 02:00,1543.01,0
29/04/1993 02:00,1528.46,0
30/04/1993 02:00,1532.89,0
03/05/1993 02:00,1526.54,0
04/05/1993 02:00,1529.11,0
05/05/1993 02:00,1521.45,0
06/05/1993 02:00,1508.21,0
07/05/1993 02:00,1498.71,0
10/05/1993 02:00,1512.11,0
11/05/1993 02:00,1522.93,0
12/05/1993 02:00,1543.31,0
13/05/1993 02:00,1560.55,0
14/05/1993 02:00,1541.68,0
17/05/1993 02:00,1541.48,0
18/05/1993 02:00,1538.21,0
19/05/1993 02:00,1524.41,0
20/05/1993 02:00,1528.85,0
21/05/1993 02:00,1535.64,0
24/05/1993 02:00,1524.58,0
25/05/1993 02:00,1543.82,0
26/05/1993 02:00,1554.03,0
27/05/1993 02:00,1566.27,0
28/05/1993 02:00,1552.46,0
31/05/1993 02:00,1546.43,0
01/06/1993 02:00,1553.88,0
02/06/1993 02:00,1553.34,0
03/06/1993 02:00,1556.16,0
04/06/1993 02:00,1570.31,0
08/06/1993 02:00,1585.67,0
09/06/1993 02:00,1588.05,0
10/06/1993 02:00,1586,0
11/06/1993 02:00,1573.74,0
14/06/1993 02:00,1571.87,0
15/06/1993 02:00,1566.07,0
16/06/1993 02:00,1568.4,0
17/06/1993 02:00,1572.89,0
18/06/1993 02:00,1580.39,0
21/06/1993 02:00,1578.34,0
22/06/1993 02:00,1585.08,0
23/06/1993 02:00,1584.14,0
24/06/1993 02:00,1582.78,0
25/06/1993 02:00,1576.89,0
28/06/1993 02:00,1602.93,0
29/06/1993 02:00,1622.21,0
30/06/1993 02:00,1629.01,0
01/07/1993 02:00,1634.37,0
02/07/1993 02:00,1632.46,0
05/07/1993 02:00,1631.36,0
06/07/1993 02:00,1629.33,0
07/07/1993 02:00,1594.46,0
08/07/1993 02:00,1590.43,0
09/07/1993 02:00,1615.03,0
12/07/1993 02:00,1617.67,0
13/07/1993 02:00,1619.81,0
14/07/1993 02:00,1635.59,0
15/07/1993 02:00,1639.76,0
16/07/1993 02:00,1635.12,0
19/07/1993 02:00,1635.56,0
20/07/1993 02:00,1639.62,0
21/07/1993 02:00,1627.67,0
22/07/1993 02:00,1628.7,0
23/07/1993 02:00,1619.47,0
26/07/1993 02:00,1624.33,0
27/07/1993 02:00,1628.95,0
28/07/1993 02:00,1635.56,0
29/07/1993 02:00,1636.95,0
30/07/1993 02:00,1647.64,0
03/08/1993 02:00,1684.03,0
04/08/1993 02:00,1684.59,0
05/08/1993 02:00,1683.82,0
06/08/1993 02:00,1691.64,0
09/08/1993 02:00,1719.04,0
10/08/1993 02:00,1745.39,0
11/08/1993 02:00,1730.56,0
12/08/1993 02:00,1723.27,0
13/08/1993 02:00,1718.86,0
16/08/1993 02:00,1718.72,0
17/08/1993 02:00,1717.82,0
18/08/1993 02:00,1745.86,0
19/08/1993 02:00,1754.84,0
20/08/1993 02:00,1746.65,0
23/08/1993 02:00,1734.6,0
24/08/1993 02:00,1735.47,0
25/08/1993 02:00,1749.26,0
26/08/1993 02:00,1746.81,0
27/08/1993 02:00,1745.56,0
30/08/1993 02:00,1751.58,0
31/08/1993 02:00,1753.68,0
01/09/1993 02:00,1740.02,0
02/09/1993 02:00,1740.72,0
03/09/1993 02:00,1740.44,0
06/09/1993 02:00,1735.25,0
07/09/1993 02:00,1729.38,0
08/09/1993 02:00,1707.13,0
09/09/1993 02:00,1701.78,0
10/09/1993 02:00,1714.98,0
13/09/1993 02:00,1713.38,0
14/09/1993 02:00,1706.58,0
15/09/1993 02:00,1694.46,0
16/09/1993 02:00,1682.81,0
17/09/1993 02:00,1676.41,0
20/09/1993 02:00,1669.7,0
21/09/1993 02:00,1663.39,0
22/09/1993 02:00,1646.19,0
23/09/1993 02:00,1657.71,0
24/09/1993 02:00,1661.57,0
27/09/1993 01:00,1667.87,0
28/09/1993 01:00,1686.17,0
29/09/1993 01:00,1683.12,0
30/09/1993 01:00,1684.8,0
01/10/1993 01:00,1684.55,0
04/10/1993 01:00,1695.82,0
05/10/1993 01:00,1715.07,0
06/10/1993 01:00,1715.49,0
07/10/1993 01:00,1709,0
08/10/1993 01:00,1707.34,0
11/10/1993 01:00,1723.2,0
12/10/1993 01:00,1733.08,0
13/10/1993 01:00,1729.17,0
14/10/1993 01:00,1722.62,0
15/10/1993 01:00,1735.84,0
18/10/1993 01:00,1753.98,0
19/10/1993 01:00,1771.69,0
20/10/1993 01:00,1782.21,0
21/10/1993 01:00,1788.9,0
22/10/1993 01:00,1783.53,0
26/10/1993 01:00,1781.6,0
27/10/1993 01:00,1789.41,0
28/10/1993 01:00,1795.96,0
29/10/1993 01:00,1796.47,0
01/11/1993 01:00,1797.05,0
02/11/1993 01:00,1820.34,0
03/11/1993 01:00,1849.27,0
04/11/1993 01:00,1842.52,0
05/11/1993 01:00,1812.5,0
08/11/1993 01:00,1806.71,0
09/11/1993 01:00,1825.65,0
10/11/1993 01:00,1833.46,0
11/11/1993 01:00,1842.03,0
12/11/1993 01:00,1830.05,0
15/11/1993 01:00,1832.98,0
16/11/1993 01:00,1824.24,0
17/11/1993 01:00,1825.4,0
18/11/1993 01:00,1823.83,0
19/11/1993 01:00,1805.3,0
22/11/1993 01:00,1789.17,0
23/11/1993 01:00,1786.6,0
24/11/1993 01:00,1779.28,0
25/11/1993 01:00,1788.3,0
26/11/1993 01:00,1786.8,0
29/11/1993 01:00,1798.04,0
30/11/1993 01:00,1810.69,0
01/12/1993 01:00,1832.62,0
02/12/1993 01:00,1842.1,0
03/12/1993 01:00,1822.59,0
06/12/1993 01:00,1818.03,0
07/12/1993 01:00,1811.74,0
08/12/1993 01:00,1807.41,0
09/12/1993 01:00,1814.37,0
10/12/1993 01:00,1822.93,0
13/12/1993 01:00,1838.63,0
14/12/1993 01:00,1838.64,0
15/12/1993 01:00,1838.07,0
16/12/1993 01:00,1844.78,0
17/12/1993 01:00,1852.45,0
20/12/1993 01:00,1857.11,0
21/12/1993 01:00,1854.05,0
22/12/1993 01:00,1844.7,0
23/12/1993 01:00,1847.22,0
24/12/1993 01:00,1847.75,0
30/12/1993 01:00,1883.44,0
31/12/1993 01:00,1888.94,0
04/01/1994 01:00,1908.1,0
05/01/1994 01:00,1933.07,0
06/01/1994 01:00,1972.08,0
07/01/1994 01:00,2010.22,0
10/01/1994 01:00,2010.85,0
11/01/1994 01:00,2001.22,0
12/01/1994 01:00,2016.15,0
13/01/1994 01:00,2024.85,0
14/01/1994 01:00,2024.78,0
17/01/1994 01:00,2052.34,0
18/01/1994 01:00,2071.24,0
19/01/1994 01:00,2075.81,0
20/01/1994 01:00,2082.16,0
21/01/1994 01:00,2067.46,0
24/01/1994 01:00,2049.48,0
25/01/1994 01:00,2039.95,0
26/01/1994 01:00,2038.47,0
27/01/1994 01:00,2033.25,0
28/01/1994 01:00,2031.99,0
31/01/1994 01:00,2068.98,0
01/02/1994 01:00,2079.12,0
02/02/1994 01:00,2066.22,0
03/02/1994 01:00,2064.27,0
04/02/1994 01:00,2047.01,0
07/02/1994 01:00,1977.03,0
08/02/1994 01:00,2023.32,0
09/02/1994 01:00,2001.9,0
10/02/1994 01:00,1992.5,0
11/02/1994 01:00,1967.98,0
14/02/1994 01:00,1972.33,0
15/02/1994 01:00,1982.13,0
16/02/1994 01:00,1994.08,0
17/02/1994 01:00,2000.56,0
18/02/1994 01:00,1989.88,0
21/02/1994 01:00,1979.96,0
22/02/1994 01:00,1966.47,0
23/02/1994 01:00,1963.17,0
24/02/1994 01:00,1925.49,0
25/02/1994 01:00,1923.46,0
28/02/1994 01:00,1929.9,0
01/03/1994 01:00,1913.67,0
02/03/1994 01:00,1889.58,0
03/03/1994 01:00,1895.47,0
04/03/1994 01:00,1904.45,0
07/03/1994 01:00,1912.84,0
08/03/1994 01:00,1927.83,0
09/03/1994 01:00,1921.19,0
10/03/1994 01:00,1927.56,0
11/03/1994 01:00,1910.89,0
14/03/1994 01:00,1925.26,0
15/03/1994 01:00,1924.86,0
16/03/1994 01:00,1916.04,0
18/03/1994 01:00,1910,0
21/03/1994 01:00,1916.65,0
22/03/1994 01:00,1910.5,0
23/03/1994 01:00,1910.69,0
24/03/1994 01:00,1886.31,0
25/03/1994 01:00,1871.5,0
28/03/1994 02:00,1863.41,0
29/03/1994 02:00,1860.25,0
30/03/1994 02:00,1827.46,0
31/03/1994 02:00,1807.57,0
05/04/1994 02:00,1801.05,0
06/04/1994 02:00,1824.98,0
07/04/1994 02:00,1826.65,0
08/04/1994 02:00,1824.23,0
11/04/1994 02:00,1834.55,0
12/04/1994 02:00,1849.69,0
13/04/1994 02:00,1850.47,0
14/04/1994 02:00,1848.48,0
15/04/1994 02:00,1852.04,0
18/04/1994 02:00,1860.47,0
19/04/1994 02:00,1852.79,0
20/04/1994 02:00,1840.86,0
21/04/1994 02:00,1838.46,0
22/04/1994 02:00,1843.79,0
25/04/1994 02:00,1849.34,0
26/04/1994 02:00,1850.6,0
27/04/1994 02:00,1852.39,0
28/04/1994 02:00,1855.07,0
29/04/1994 02:00,1852.98,0
03/05/1994 02:00,1853.23,0
04/05/1994 02:00,1821.5,0
05/05/1994 02:00,1824.38,0
06/05/1994 02:00,1816.49,0
09/05/1994 02:00,1808.26,0
10/05/1994 02:00,1802.78,0
11/05/1994 02:00,1802.15,0
12/05/1994 02:00,1792.74,0
13/05/1994 02:00,1794.95,0
16/05/1994 02:00,1792.5,0
17/05/1994 02:00,1793.39,0
18/05/1994 02:00,1806.54,0
19/05/1994 02:00,1814.5,0
20/05/1994 02:00,1819.15,0
23/05/1994 02:00,1821.82,0
24/05/1994 02:00,1813.98,0
25/05/1994 02:00,1787.54,0
26/05/1994 02:00,1776.81,0
27/05/1994 02:00,1776.67,0
30/05/1994 02:00,1777.15,0
31/05/1994 02:00,1777.78,0
01/06/1994 02:00,1765.49,0
02/06/1994 02:00,1760.72,0
03/06/1994 02:00,1763.81,0
07/06/1994 02:00,1776.55,0
08/06/1994 02:00,1786.06,0
09/06/1994 02:00,1802.31,0
10/06/1994 02:00,1805.11,0
13/06/1994 02:00,1802.51,0
14/06/1994 02:00,1790.55,0
15/06/1994 02:00,1785.6,0
16/06/1994 02:00,1779.47,0
17/06/1994 02:00,1770.56,0
20/06/1994 02:00,1751.96,0
21/06/1994 02:00,1741.81,0
22/06/1994 02:00,1739.56,0
23/06/1994 02:00,1738.43,0
24/06/1994 02:00,1711.99,0
27/06/1994 02:00,1700.19,0
28/06/1994 02:00,1705.21,0
29/06/1994 02:00,1704.74,0
30/06/1994 02:00,1697.73,0
01/07/1994 02:00,1694.14,0
04/07/1994 02:00,1695.71,0
05/07/1994 02:00,1703.43,0
06/07/1994 02:00,1711.94,0
07/07/1994 02:00,1734.99,0
08/07/1994 02:00,1739.95,0
11/07/1994 02:00,1746.69,0
12/07/1994 02:00,1748.79,0
13/07/1994 02:00,1765.88,0
14/07/1994 02:00,1778.48,0
15/07/1994 02:00,1793.54,0
18/07/1994 02:00,1796.03,0
19/07/1994 02:00,1809.8,0
20/07/1994 02:00,1826.28,0
21/07/1994 02:00,1821.22,0
22/07/1994 02:00,1826.88,0
25/07/1994 02:00,1825.49,0
26/07/1994 02:00,1821.28,0
27/07/1994 02:00,1809.27,0
28/07/1994 02:00,1800.21,0
29/07/1994 02:00,1814,0
02/08/1994 02:00,1845.03,0
03/08/1994 02:00,1866.93,0
04/08/1994 02:00,1875.17,0
05/08/1994 02:00,1871.06,0
08/08/1994 02:00,1865.29,0
09/08/1994 02:00,1861.02,0
10/08/1994 02:00,1862.41,0
11/08/1994 02:00,1842.45,0
12/08/1994 02:00,1830.19,0
15/08/1994 02:00,1834.37,0
16/08/1994 02:00,1836.51,0
17/08/1994 02:00,1850.13,0
18/08/1994 02:00,1841.82,0
19/08/1994 02:00,1819.74,0
22/08/1994 02:00,1813.72,0
23/08/1994 02:00,1813.86,0
24/08/1994 02:00,1824.21,0
25/08/1994 02:00,1859.75,0
26/08/1994 02:00,1864.81,0
29/08/1994 02:00,1870.56,0
30/08/1994 02:00,1900.77,0
31/08/1994 02:00,1915.65,0
01/09/1994 02:00,1915.5,0
02/09/1994 02:00,1932.79,0
05/09/1994 02:00,1941.27,0
06/09/1994 02:00,1943.9,0
07/09/1994 02:00,1940.98,0
08/09/1994 02:00,1936.34,0
09/09/1994 02:00,1920.1,0
12/09/1994 02:00,1909.34,0
13/09/1994 02:00,1910.03,0
14/09/1994 02:00,1895.81,0
15/09/1994 02:00,1899.41,0
16/09/1994 02:00,1894.16,0
19/09/1994 02:00,1901.85,0
20/09/1994 02:00,1885.67,0
21/09/1994 02:00,1865.14,0
22/09/1994 02:00,1866.5,0
23/09/1994 02:00,1855.57,0
26/09/1994 01:00,1835.83,0
27/09/1994 01:00,1838.73,0
28/09/1994 01:00,1859.76,0
29/09/1994 01:00,1851.04,0
30/09/1994 01:00,1846.31,0
03/10/1994 01:00,1824.35,0
04/10/1994 01:00,1818.92,0
05/10/1994 01:00,1800.46,0
06/10/1994 01:00,1799.52,0
07/10/1994 01:00,1799.89,0
10/10/1994 01:00,1821.83,0
11/10/1994 01:00,1836.13,0
12/10/1994 01:00,1852.55,0
13/10/1994 01:00,1861.68,0
14/10/1994 01:00,1870.13,0
17/10/1994 01:00,1878.01,0
18/10/1994 01:00,1861.36,0
19/10/1994 01:00,1836.75,0
20/10/1994 01:00,1835.46,0
21/10/1994 01:00,1821.82,0
24/10/1994 01:00,1810.58,0
25/10/1994 01:00,1790.24,0
26/10/1994 01:00,1798.34,0
27/10/1994 01:00,1810.06,0
28/10/1994 01:00,1830.19,0
01/11/1994 01:00,1820.53,0
02/11/1994 01:00,1811.72,0
03/11/1994 01:00,1820.62,0
04/11/1994 01:00,1833.24,0
07/11/1994 01:00,1825.44,0
08/11/1994 01:00,1828.86,0
09/11/1994 01:00,1833.22,0
10/11/1994 01:00,1824.8,0
11/11/1994 01:00,1808.36,0
14/11/1994 01:00,1803.33,0
15/11/1994 01:00,1804.07,0
16/11/1994 01:00,1840.71,0
17/11/1994 01:00,1841.05,0
18/11/1994 01:00,1828.44,0
21/11/1994 01:00,1832.19,0
22/11/1994 01:00,1822.3,0
23/11/1994 01:00,1792.43,0
24/11/1994 01:00,1807.8,0
25/11/1994 01:00,1809.28,0
28/11/1994 01:00,1814.86,0
29/11/1994 01:00,1816.83,0
30/11/1994 01:00,1817.32,0
01/12/1994 01:00,1824.37,0
02/12/1994 01:00,1807.29,0
05/12/1994 01:00,1813.63,0
06/12/1994 01:00,1798.05,0
07/12/1994 01:00,1795.97,0
08/12/1994 01:00,1798.18,0
09/12/1994 01:00,1781.93,0
12/12/1994 01:00,1789.53,0
13/12/1994 01:00,1778.58,0
14/12/1994 01:00,1774.15,0
15/12/1994 01:00,1776.06,0
16/12/1994 01:00,1785.75,0
19/12/1994 01:00,1792.56,0
20/12/1994 01:00,1794.67,0
21/12/1994 01:00,1817.31,0
22/12/1994 01:00,1837.74,0
23/12/1994 01:00,1846.61,0
29/12/1994 01:00,1852.05,0
30/12/1994 01:00,1850.76,0
03/01/1995 01:00,1848.47,0
04/01/1995 01:00,1864.16,0
05/01/1995 01:00,1879.32,0
06/01/1995 01:00,1888.3,0
09/01/1995 01:00,1878.06,0
10/01/1995 01:00,1875.59,0
11/01/1995 01:00,1877.22,0
12/01/1995 01:00,1862.74,0
13/01/1995 01:00,1868.11,0
16/01/1995 01:00,1879.39,0
17/01/1995 01:00,1874.96,0
18/01/1995 01:00,1877.49,0
19/01/1995 01:00,1852.19,0
20/01/1995 01:00,1841.91,0
23/01/1995 01:00,1813.59,0
24/01/1995 01:00,1830.99,0
25/01/1995 01:00,1841.85,0
26/01/1995 01:00,1863.87,0
27/01/1995 01:00,1855.56,0
30/01/1995 01:00,1848.69,0
31/01/1995 01:00,1845.82,0
01/02/1995 01:00,1851.22,0
02/02/1995 01:00,1866.62,0
03/02/1995 01:00,1882.47,0
06/02/1995 01:00,1891.39,0
07/02/1995 01:00,1897.46,0
08/02/1995 01:00,1896.12,0
09/02/1995 01:00,1897.04,0
10/02/1995 01:00,1902.77,0
13/02/1995 01:00,1893.54,0
14/02/1995 01:00,1889.31,0
15/02/1995 01:00,1890.21,0
16/02/1995 01:00,1894.19,0
17/02/1995 01:00,1896.55,0
20/02/1995 01:00,1885.86,0
21/02/1995 01:00,1882.75,0
22/02/1995 01:00,1876.8,0
23/02/1995 01:00,1886.39,0
24/02/1995 01:00,1894.59,0
27/02/1995 01:00,1888.91,0
28/02/1995 01:00,1889.06,0
01/03/1995 01:00,1887.38,0
02/03/1995 01:00,1889.89,0
03/03/1995 01:00,1862.15,0
06/03/1995 01:00,1854.44,0
07/03/1995 01:00,1830.5,0
08/03/1995 01:00,1827.49,0
09/03/1995 01:00,1819.29,0
10/03/1995 01:00,1816.15,0
13/03/1995 01:00,1818.66,0
14/03/1995 01:00,1821.49,0
15/03/1995 01:00,1822.32,0
16/03/1995 01:00,1818.36,0
20/03/1995 01:00,1823.58,0
21/03/1995 01:00,1826.99,0
22/03/1995 01:00,1825.57,0
23/03/1995 01:00,1828.8,0
24/03/1995 01:00,1835.51,0
27/03/1995 02:00,1843.57,0
28/03/1995 02:00,1836.64,0
29/03/1995 02:00,1827.28,0
30/03/1995 02:00,1850.36,0
31/03/1995 02:00,1859.3,0
03/04/1995 02:00,1854.64,0
04/04/1995 02:00,1869.19,0
05/04/1995 02:00,1868.89,0
06/04/1995 02:00,1865.01,0
07/04/1995 02:00,1871.38,0
10/04/1995 02:00,1864.22,0
11/04/1995 02:00,1859.23,0
12/04/1995 02:00,1863.84,0
13/04/1995 02:00,1878,0
18/04/1995 02:00,1852.79,0
19/04/1995 02:00,1855.71,0
20/04/1995 02:00,1867.86,0
21/04/1995 02:00,1871.71,0
24/04/1995 02:00,1865.51,0
25/04/1995 02:00,1876.03,0
26/04/1995 02:00,1886.87,0
27/04/1995 02:00,1885.38,0
28/04/1995 02:00,1884.37,0
02/05/1995 02:00,1881.66,0
03/05/1995 02:00,1890.36,0
04/05/1995 02:00,1907.39,0
05/05/1995 02:00,1906.84,0
08/05/1995 02:00,1903.77,0
09/05/1995 02:00,1903.2,0
10/05/1995 02:00,1912.06,0
11/05/1995 02:00,1915.78,0
12/05/1995 02:00,1920.1,0
15/05/1995 02:00,1926.31,0
16/05/1995 02:00,1923.29,0
